ID,name,value
Student179,M0021,1
Student179,M0024,1
Student179,M0027,1
Student179,M0028,0
Student179,M0029,1
Student179,M0030,1
Student179,M0031,0
Student179,M0037,0
Student179,M0041,1
Student179,M0042,0
Student179,M0045,1
Student179,M0046,0
Student179,M0301,1
Student179,M0302,1
Student179,M0303,0
Student179,M0306,0
Student180,M0001,1
Student180,M0002,1
Student180,M0003,1
Student180,M0005,1
Student180,M0006,1
Student180,M0009,1
Student180,M0013,1
Student180,M0015,0
Student180,M0016,1
Student180,M0017,1
Student180,M0019,1
Student180,M0021,1
Student180,M0024,0
Student180,M0027,1
Student180,M0028,0
Student180,M0029,1
Student180,M0030,1
Student180,M0031,1
Student180,M0037,1
Student180,M0041,0
Student180,M0042,0
Student180,M0045,1
Student180,M0046,1
Student180,M0301,1
Student180,M0302,1
Student180,M0303,1
Student180,M0306,1
Student181,M0001,1
Student181,M0002,1
Student181,M0003,0
Student181,M0005,0
Student181,M0006,0
Student181,M0009,0
Student181,M0013,1
Student181,M0015,1
Student181,M0016,1
Student181,M0017,1
Student181,M0019,1
Student181,M0021,1
Student181,M0024,1
Student181,M0027,1
Student181,M0028,1
Student181,M0029,1
Student181,M0030,0
Student181,M0031,1
Student181,M0037,1
Student181,M0041,0
Student181,M0042,1
Student181,M0045,1
Student181,M0046,1
Student181,M0301,1
Student181,M0302,0
Student181,M0303,1
Student181,M0306,1
Student182,M0001,1
Student182,M0002,1
Student182,M0003,1
Student182,M0005,1
Student182,M0006,1
Student182,M0009,0
Student182,M0013,1
Student182,M0015,1
Student182,M0016,1
Student182,M0017,1
Student182,M0019,1
Student182,M0021,0
Student182,M0024,1
Student182,M0027,1
Student182,M0028,0
Student182,M0029,1
Student182,M0030,0
Student182,M0031,1
Student182,M0037,1
Student182,M0041,0
Student182,M0042,0
Student182,M0045,1
Student182,M0046,0
Student182,M0301,1
Student182,M0302,0
Student182,M0303,1
Student182,M0306,1
Student183,M0001,0
Student183,M0002,1
Student183,M0003,1
Student183,M0005,0
Student183,M0006,1
Student183,M0009,1
Student183,M0013,0
Student183,M0015,1
Student183,M0016,1
Student183,M0017,1
Student183,M0019,1
Student183,M0021,0
Student183,M0024,1
Student183,M0027,1
Student183,M0028,1
Student183,M0029,1
Student183,M0030,1
Student183,M0031,1
Student183,M0037,1
Student183,M0041,1
Student183,M0042,1
Student183,M0045,0
Student183,M0046,1
Student183,M0301,0
Student183,M0302,1
Student183,M0303,0
Student183,M0306,1
Student184,M0001,0
Student184,M0002,0
Student184,M0003,0
Student184,M0005,1
Student184,M0006,1
Student184,M0009,0
Student184,M0013,0
Student184,M0015,1
Student184,M0016,1
Student184,M0017,0
Student184,M0019,1
Student184,M0021,1
Student184,M0024,1
Student184,M0027,1
Student184,M0028,0
Student184,M0029,0
Student184,M0030,0
Student184,M0031,1
Student184,M0037,0
Student184,M0041,1
Student184,M0042,0
Student184,M0045,1
Student184,M0046,1
Student184,M0301,1
Student184,M0302,0
Student184,M0303,1
Student184,M0306,1
Student185,M0001,0
Student185,M0002,0
Student185,M0003,1
Student185,M0005,0
Student185,M0006,0
Student185,M0009,0
Student185,M0013,0
Student185,M0015,1
Student185,M0016,0
Student185,M0017,1
Student185,M0019,1
Student185,M0021,1
Student185,M0024,1
Student185,M0027,1
Student185,M0028,1
Student185,M0029,1
Student185,M0030,0
Student185,M0031,1
Student185,M0037,0
Student185,M0041,0
Student185,M0042,1
Student185,M0045,0
Student185,M0046,1
Student185,M0301,1
Student185,M0302,0
Student185,M0303,0
Student185,M0306,1
Student186,M0001,1
Student186,M0002,1
Student186,M0003,1
Student186,M0005,1
Student186,M0006,1
Student186,M0009,1
Student186,M0013,1
Student186,M0015,1
Student186,M0016,1
Student186,M0017,0
Student186,M0019,1
Student186,M0021,1
Student186,M0024,0
Student186,M0027,1
Student186,M0028,0
Student186,M0029,1
Student186,M0030,1
Student186,M0031,1
Student186,M0037,1
Student186,M0041,1
Student186,M0042,1
Student186,M0045,1
Student186,M0046,1
Student186,M0301,1
Student186,M0302,1
Student186,M0303,1
Student186,M0306,1
Student187,M0001,1
Student187,M0002,1
Student187,M0003,1
Student187,M0005,1
Student187,M0006,1
Student187,M0009,0
Student187,M0013,1
Student187,M0015,1
Student187,M0016,1
Student187,M0017,1
Student187,M0019,1
Student187,M0021,1
Student187,M0024,1
Student187,M0027,1
Student187,M0028,1
Student187,M0029,1
Student187,M0030,0
Student187,M0031,1
Student187,M0037,1
Student187,M0041,1
Student187,M0042,1
Student187,M0045,0
Student187,M0046,1
Student187,M0301,0
Student187,M0302,0
Student187,M0303,1
Student187,M0306,1
Student188,M0001,0
Student188,M0002,1
Student188,M0003,1
Student188,M0005,1
Student188,M0006,0
Student188,M0009,0
Student188,M0013,1
Student188,M0015,1
Student188,M0016,1
Student188,M0017,1
Student188,M0019,1
Student188,M0021,0
Student188,M0024,0
Student188,M0027,1
Student188,M0028,0
Student188,M0029,1
Student188,M0030,1
Student188,M0031,1
Student188,M0037,1
Student188,M0041,1
Student188,M0042,1
Student188,M0045,1
Student188,M0046,1
Student188,M0301,1
Student188,M0302,1
Student188,M0303,1
Student188,M0306,1
Student189,M0001,1
Student189,M0002,1
Student189,M0003,1
Student189,M0005,1
Student189,M0006,1
Student189,M0009,1
Student189,M0013,1
Student189,M0015,1
Student189,M0016,1
Student189,M0017,1
Student189,M0019,1
Student189,M0021,1
Student189,M0024,1
Student189,M0027,1
Student189,M0028,0
Student189,M0029,1
Student189,M0030,1
Student189,M0031,1
Student189,M0037,0
Student189,M0041,1
Student189,M0042,1
Student189,M0045,1
Student189,M0046,0
Student189,M0301,0
Student189,M0302,0
Student189,M0303,1
Student189,M0306,1
Student190,M0001,1
Student190,M0002,1
Student190,M0003,1
Student190,M0005,1
Student190,M0006,1
Student190,M0009,0
Student190,M0013,1
Student190,M0015,1
Student190,M0016,0
Student190,M0017,0
Student190,M0019,1
Student190,M0021,0
Student190,M0024,0
Student190,M0027,1
Student190,M0028,1
Student190,M0029,1
Student190,M0030,1
Student190,M0031,1
Student190,M0037,1
Student190,M0041,1
Student190,M0042,1
Student190,M0045,1
Student190,M0046,1
Student190,M0301,0
Student190,M0302,1
Student190,M0303,1
Student190,M0306,1
Student191,M0001,1
Student191,M0002,1
Student191,M0003,1
Student191,M0005,1
Student191,M0006,0
Student191,M0009,1
Student191,M0013,1
Student191,M0015,1
Student191,M0016,1
Student191,M0017,1
Student191,M0019,1
Student191,M0021,0
Student191,M0024,0
Student191,M0027,1
Student191,M0028,0
Student191,M0029,1
Student191,M0030,0
Student191,M0031,1
Student191,M0037,1
Student191,M0041,1
Student191,M0042,1
Student191,M0045,1
Student191,M0046,1
Student191,M0301,1
Student191,M0302,1
Student191,M0303,1
Student191,M0306,1
Student192,M0001,1
Student192,M0002,1
Student192,M0003,0
Student192,M0005,0
Student192,M0006,0
Student192,M0009,1
Student192,M0013,1
Student192,M0015,0
Student192,M0016,1
Student192,M0017,1
Student192,M0019,1
Student192,M0021,1
Student192,M0024,0
Student192,M0027,0
Student192,M0028,0
Student192,M0029,1
Student192,M0030,0
Student192,M0031,1
Student192,M0037,1
Student192,M0041,1
Student192,M0042,0
Student192,M0045,1
Student192,M0046,0
Student192,M0301,0
Student192,M0302,0
Student192,M0303,1
Student192,M0306,1
Student193,M0001,1
Student193,M0002,1
Student193,M0003,0
Student193,M0005,1
Student193,M0006,0
Student193,M0009,1
Student193,M0013,0
Student193,M0015,1
Student193,M0016,1
Student193,M0017,1
Student193,M0019,1
Student193,M0021,1
Student193,M0024,1
Student193,M0027,1
Student193,M0028,1
Student193,M0029,1
Student193,M0030,0
Student193,M0031,1
Student193,M0037,0
Student193,M0041,0
Student193,M0042,0
Student193,M0045,1
Student193,M0046,0
Student193,M0301,0
Student193,M0302,1
Student193,M0303,1
Student193,M0306,0
Student194,M0001,1
Student194,M0002,0
Student194,M0003,1
Student194,M0005,1
Student194,M0006,1
Student194,M0009,1
Student194,M0013,0
Student194,M0015,1
Student194,M0016,1
Student194,M0017,1
Student194,M0019,0
Student194,M0021,0
Student194,M0024,1
Student194,M0027,0
Student194,M0028,1
Student194,M0029,0
Student194,M0030,1
Student194,M0031,0
Student194,M0037,1
Student194,M0041,1
Student194,M0042,1
Student194,M0045,0
Student194,M0046,0
Student194,M0301,1
Student194,M0302,1
Student194,M0303,1
Student194,M0306,1
Student195,M0001,1
Student195,M0002,1
Student195,M0003,1
Student195,M0005,1
Student195,M0006,0
Student195,M0009,1
Student195,M0013,1
Student195,M0015,0
Student195,M0016,1
Student195,M0017,0
Student195,M0019,1
Student195,M0021,1
Student195,M0024,1
Student195,M0027,1
Student195,M0028,1
Student195,M0029,1
Student195,M0030,1
Student195,M0031,1
Student195,M0037,1
Student195,M0041,1
Student195,M0042,1
Student195,M0045,0
Student195,M0046,1
Student195,M0301,0
Student195,M0302,0
Student195,M0303,1
Student195,M0306,1
Student196,M0001,1
Student196,M0002,1
Student196,M0003,0
Student196,M0005,1
Student196,M0006,1
Student196,M0009,1
Student196,M0013,0
Student196,M0015,1
Student196,M0016,1
Student196,M0017,0
Student196,M0019,1
Student196,M0021,1
Student196,M0024,1
Student196,M0027,1
Student196,M0028,0
Student196,M0029,1
Student196,M0030,0
Student196,M0031,1
Student196,M0037,0
Student196,M0041,1
Student196,M0042,1
Student196,M0045,1
Student196,M0046,1
Student196,M0301,1
Student196,M0302,1
Student196,M0303,0
Student196,M0306,0
Student197,M0001,1
Student197,M0002,1
Student197,M0003,0
Student197,M0005,1
Student197,M0006,1
Student197,M0009,0
Student197,M0013,1
Student197,M0015,1
Student197,M0016,1
Student197,M0017,1
Student197,M0019,1
Student197,M0021,1
Student197,M0024,1
Student197,M0027,1
Student197,M0028,1
Student197,M0029,1
Student197,M0030,1
Student197,M0031,1
Student197,M0037,1
Student197,M0041,0
Student197,M0042,1
Student197,M0045,1
Student197,M0046,0
Student197,M0301,0
Student197,M0302,0
Student197,M0303,0
Student197,M0306,1
Student198,M0001,0
Student198,M0002,1
Student198,M0003,1
Student198,M0005,1
Student198,M0006,1
Student198,M0009,1
Student198,M0013,0
Student198,M0015,1
Student198,M0016,1
Student198,M0017,1
Student198,M0019,1
Student198,M0021,0
Student198,M0024,0
Student198,M0027,1
Student198,M0028,0
Student198,M0029,1
Student198,M0030,1
Student198,M0031,1
Student198,M0037,1
Student198,M0041,0
Student198,M0042,1
Student198,M0045,1
Student198,M0046,1
Student198,M0301,1
Student198,M0302,1
Student198,M0303,1
Student198,M0306,1
Student199,M0001,1
Student199,M0002,1
Student199,M0003,0
Student199,M0005,0
Student199,M0006,0
Student199,M0009,1
Student199,M0013,1
Student199,M0015,1
Student199,M0016,1
Student199,M0017,0
Student199,M0019,1
Student199,M0021,0
Student199,M0024,1
Student199,M0027,1
Student199,M0028,0
Student199,M0029,1
Student199,M0030,1
Student199,M0031,1
Student199,M0037,0
Student199,M0041,0
Student199,M0042,1
Student199,M0045,1
Student199,M0046,1
Student199,M0301,1
Student199,M0302,0
Student199,M0303,0
Student199,M0306,1
Student200,M0001,1
Student200,M0002,1
Student200,M0003,0
Student200,M0005,0
Student200,M0006,0
Student200,M0009,1
Student200,M0013,0
Student200,M0015,1
Student200,M0016,1
Student200,M0017,0
Student200,M0019,1
Student200,M0021,1
Student200,M0024,1
Student200,M0027,1
Student200,M0028,1
Student200,M0029,0
Student200,M0030,1
Student200,M0031,0
Student200,M0037,0
Student200,M0041,0
Student200,M0042,1
Student200,M0045,0
Student200,M0046,1
Student200,M0301,0
Student200,M0302,1
Student200,M0303,1
Student200,M0306,0
Student201,M0001,1
Student201,M0002,1
Student201,M0003,1
Student201,M0005,1
Student201,M0006,1
Student201,M0009,0
Student201,M0013,0
Student201,M0015,1
Student201,M0016,1
Student201,M0017,0
Student201,M0019,1
Student201,M0021,1
Student201,M0024,1
Student201,M0027,1
Student201,M0028,1
Student201,M0029,1
Student201,M0030,1
Student201,M0031,0
Student201,M0037,1
Student201,M0041,0
Student201,M0042,1
Student201,M0045,0
Student201,M0046,1
Student201,M0301,0
Student201,M0302,0
Student201,M0303,1
Student201,M0306,0
Student202,M0001,1
Student202,M0002,1
Student202,M0003,1
Student202,M0005,1
Student202,M0006,0
Student202,M0009,1
Student202,M0013,1
Student202,M0015,1
Student202,M0016,1
Student202,M0017,0
Student202,M0019,1
Student202,M0021,1
Student202,M0024,1
Student202,M0027,1
Student202,M0028,1
Student202,M0029,1
Student202,M0030,1
Student202,M0031,1
Student202,M0037,0
Student202,M0041,0
Student202,M0042,1
Student202,M0045,0
Student202,M0046,1
Student202,M0301,0
Student202,M0302,1
Student202,M0303,1
Student202,M0306,1
Student203,M0001,1
Student203,M0002,1
Student203,M0003,1
Student203,M0005,1
Student203,M0006,1
Student203,M0009,1
Student203,M0013,1
Student203,M0015,1
Student203,M0016,1
Student203,M0017,0
Student203,M0019,1
Student203,M0021,1
Student203,M0024,1
Student203,M0027,1
Student203,M0028,1
Student203,M0029,0
Student203,M0030,1
Student203,M0031,1
Student203,M0037,1
Student203,M0041,0
Student203,M0042,1
Student203,M0045,1
Student203,M0046,1
Student203,M0301,1
Student203,M0302,1
Student203,M0303,1
Student203,M0306,1
Student204,M0001,1
Student204,M0002,1
Student204,M0003,1
Student204,M0005,0
Student204,M0006,1
Student204,M0009,0
Student204,M0013,0
Student204,M0015,1
Student204,M0016,1
Student204,M0017,0
Student204,M0019,0
Student204,M0021,1
Student204,M0024,1
Student204,M0027,1
Student204,M0028,1
Student204,M0029,1
Student204,M0030,1
Student204,M0031,1
Student204,M0037,1
Student204,M0041,1
Student204,M0042,1
Student204,M0045,1
Student204,M0046,0
Student204,M0301,1
Student204,M0302,1
Student204,M0303,1
Student204,M0306,1
Student205,M0001,0
Student205,M0002,1
Student205,M0003,1
Student205,M0005,0
Student205,M0006,1
Student205,M0009,1
Student205,M0013,1
Student205,M0015,1
Student205,M0016,1
Student205,M0017,0
Student205,M0019,1
Student205,M0021,1
Student205,M0024,1
Student205,M0027,1
Student205,M0028,0
Student205,M0029,1
Student205,M0030,1
Student205,M0031,1
Student205,M0037,1
Student205,M0041,0
Student205,M0042,1
Student205,M0045,1
Student205,M0046,1
Student205,M0301,1
Student205,M0302,1
Student205,M0303,1
Student205,M0306,1
Student206,M0001,1
Student206,M0002,1
Student206,M0003,1
Student206,M0005,0
Student206,M0006,1
Student206,M0009,1
Student206,M0013,1
Student206,M0015,1
Student206,M0016,0
Student206,M0017,0
Student206,M0019,1
Student206,M0021,1
Student206,M0024,1
Student206,M0027,1
Student206,M0028,0
Student206,M0029,1
Student206,M0030,1
Student206,M0031,1
Student206,M0037,1
Student206,M0041,0
Student206,M0042,0
Student206,M0045,1
Student206,M0046,1
Student206,M0301,1
Student206,M0302,1
Student206,M0303,0
Student206,M0306,0
Student207,M0001,1
Student207,M0002,1
Student207,M0003,1
Student207,M0005,0
Student207,M0006,0
Student207,M0009,0
Student207,M0013,0
Student207,M0015,1
Student207,M0016,1
Student207,M0017,0
Student207,M0019,1
Student207,M0021,0
Student207,M0024,1
Student207,M0027,1
Student207,M0028,1
Student207,M0029,0
Student207,M0030,1
Student207,M0031,1
Student207,M0037,1
Student207,M0041,0
Student207,M0042,1
Student207,M0045,1
Student207,M0046,1
Student207,M0301,0
Student207,M0302,0
Student207,M0303,1
Student207,M0306,1
Student208,M0001,1
Student208,M0002,1
Student208,M0003,1
Student208,M0005,0
Student208,M0006,1
Student208,M0009,1
Student208,M0013,0
Student208,M0015,0
Student208,M0016,0
Student208,M0017,0
Student208,M0019,0
Student208,M0021,1
Student208,M0024,0
Student208,M0027,1
Student208,M0028,1
Student208,M0029,1
Student208,M0030,0
Student208,M0031,0
Student208,M0037,1
Student208,M0041,0
Student208,M0042,1
Student208,M0045,1
Student208,M0046,1
Student208,M0301,1
Student208,M0302,0
Student208,M0303,1
Student208,M0306,0
Student209,M0001,1
Student209,M0002,0
Student209,M0003,0
Student209,M0005,0
Student209,M0006,1
Student209,M0009,0
Student209,M0013,0
Student209,M0015,1
Student209,M0016,1
Student209,M0017,0
Student209,M0019,0
Student209,M0021,1
Student209,M0024,1
Student209,M0027,1
Student209,M0028,1
Student209,M0029,1
Student209,M0030,0
Student209,M0031,1
Student209,M0037,0
Student209,M0041,0
Student209,M0042,1
Student209,M0045,0
Student209,M0046,1
Student209,M0301,1
Student209,M0302,0
Student209,M0303,0
Student209,M0306,1
Student210,M0001,1
Student210,M0002,1
Student210,M0003,1
Student210,M0005,0
Student210,M0006,1
Student210,M0009,1
Student210,M0013,1
Student210,M0015,1
Student210,M0016,1
Student210,M0017,1
Student210,M0019,1
Student210,M0021,1
Student210,M0024,0
Student210,M0027,1
Student210,M0028,1
Student210,M0029,1
Student210,M0030,0
Student210,M0031,1
Student210,M0037,1
Student210,M0041,0
Student210,M0042,1
Student210,M0045,1
Student210,M0046,0
Student210,M0301,1
Student210,M0302,1
Student210,M0303,1
Student210,M0306,1
Student211,M0001,0
Student211,M0002,1
Student211,M0003,1
Student211,M0005,0
Student211,M0006,0
Student211,M0009,0
Student211,M0013,1
Student211,M0015,1
Student211,M0016,1
Student211,M0017,0
Student211,M0019,1
Student211,M0021,1
Student211,M0024,1
Student211,M0027,1
Student211,M0028,1
Student211,M0029,1
Student211,M0030,1
Student211,M0031,1
Student211,M0037,0
Student211,M0041,0
Student211,M0042,1
Student211,M0045,0
Student211,M0046,1
Student211,M0301,1
Student211,M0302,1
Student211,M0303,1
Student211,M0306,1
Student212,M0001,1
Student212,M0002,1
Student212,M0003,1
Student212,M0005,1
Student212,M0006,0
Student212,M0009,1
Student212,M0013,0
Student212,M0015,1
Student212,M0016,1
Student212,M0017,0
Student212,M0019,1
Student212,M0021,1
Student212,M0024,1
Student212,M0027,1
Student212,M0028,0
Student212,M0029,0
Student212,M0030,1
Student212,M0031,0
Student212,M0037,1
Student212,M0041,1
Student212,M0042,0
Student212,M0045,1
Student212,M0046,1
Student212,M0301,0
Student212,M0302,0
Student212,M0303,1
Student212,M0306,1
Student213,M0001,1
Student213,M0002,1
Student213,M0003,1
Student213,M0005,1
Student213,M0006,0
Student213,M0009,1
Student213,M0013,1
Student213,M0015,1
Student213,M0016,1
Student213,M0017,1
Student213,M0019,1
Student213,M0021,0
Student213,M0024,1
Student213,M0027,1
Student213,M0028,1
Student213,M0029,1
Student213,M0030,1
Student213,M0031,0
Student213,M0037,0
Student213,M0041,0
Student213,M0042,1
Student213,M0045,0
Student213,M0046,1
Student213,M0301,1
Student213,M0302,1
Student213,M0303,0
Student213,M0306,0
Student214,M0001,1
Student214,M0002,1
Student214,M0003,1
Student214,M0005,0
Student214,M0006,1
Student214,M0009,1
Student214,M0013,1
Student214,M0015,1
Student214,M0016,1
Student214,M0017,0
Student214,M0019,1
Student214,M0021,0
Student214,M0024,1
Student214,M0027,1
Student214,M0028,1
Student214,M0029,0
Student214,M0030,1
Student214,M0031,1
Student214,M0037,1
Student214,M0041,1
Student214,M0042,1
Student214,M0045,1
Student214,M0046,1
Student214,M0301,0
Student214,M0302,0
Student214,M0303,1
Student214,M0306,1
Student215,D0001,1
Student215,D0002,0
Student215,D0003,0
Student215,D0005,1
Student215,D0006,1
Student215,M0003,0
Student215,M0005,1
Student215,M0009,1
Student215,M0014,0
Student215,M0015,1
Student215,M0017,0
Student215,M0019,1
Student215,M0023,0
Student215,M0024,1
Student215,M0026,1
Student215,M0027,1
Student215,M0029,0
Student215,M0030,0
Student215,M0031,1
Student215,M0039,1
Student215,M0043,0
Student215,M0301,0
Student215,M0302,0
Student215,M0304,0
Student215,M0305,0
Student215,M0306,0
Student216,D0001,1
Student216,D0002,1
Student216,D0003,1
Student216,D0005,1
Student216,D0006,0
Student216,M0003,0
Student216,M0005,0
Student216,M0009,1
Student216,M0014,1
Student216,M0015,0
Student216,M0017,1
Student216,M0019,1
Student216,M0023,0
Student216,M0024,1
Student216,M0026,1
Student216,M0027,1
Student216,M0029,0
Student216,M0030,1
Student216,M0031,1
Student216,M0039,1
Student216,M0043,0
Student216,M0301,0
Student216,M0302,0
Student216,M0304,0
Student216,M0305,0
Student216,M0306,0
Student217,D0001,1
Student217,D0002,1
Student217,D0003,1
Student217,D0005,1
Student217,D0006,1
Student217,M0003,0
Student217,M0005,0
Student217,M0009,0
Student217,M0014,1
Student217,M0015,0
Student217,M0017,0
Student217,M0019,1
Student217,M0023,1
Student217,M0024,1
Student217,M0026,0
Student217,M0027,1
Student217,M0029,1
Student217,M0030,1
Student217,M0031,1
Student217,M0039,1
Student217,M0043,1
Student217,M0301,0
Student217,M0302,0
Student217,M0304,0
Student217,M0305,0
Student217,M0306,0
Student218,D0001,1
Student218,D0002,1
Student218,D0003,1
Student218,D0005,1
Student218,D0006,1
Student218,M0003,0
Student218,M0005,0
Student218,M0009,0
Student218,M0014,0
Student218,M0015,1
Student218,M0017,1
Student218,M0019,1
Student218,M0023,1
Student218,M0024,0
Student218,M0026,1
Student218,M0027,1
Student218,M0029,1
Student218,M0030,1
Student218,M0031,0
Student218,M0039,1
Student218,M0043,0
Student218,M0301,0
Student218,M0302,0
Student218,M0304,0
Student218,M0305,0
Student218,M0306,0
Student219,D0001,1
Student219,D0002,1
Student219,D0003,1
Student219,D0005,1
Student219,D0006,1
Student219,M0003,1
Student219,M0005,0
Student219,M0009,1
Student219,M0014,1
Student219,M0015,1
Student219,M0017,1
Student219,M0019,1
Student219,M0023,0
Student219,M0024,1
Student219,M0026,1
Student219,M0027,1
Student219,M0029,1
Student219,M0030,0
Student219,M0031,1
Student219,M0039,1
Student219,M0043,1
Student219,M0301,1
Student219,M0302,1
Student219,M0304,1
Student219,M0305,1
Student219,M0306,1
Student220,D0001,1
Student220,D0002,1
Student220,D0003,1
Student220,D0005,1
Student220,D0006,1
Student220,M0003,1
Student220,M0005,1
Student220,M0009,1
Student220,M0014,1
Student220,M0015,1
Student220,M0017,1
Student220,M0019,1
Student220,M0023,1
Student220,M0024,1
Student220,M0026,1
Student220,M0027,1
Student220,M0029,1
Student220,M0030,0
Student220,M0031,1
Student220,M0039,1
Student220,M0043,1
Student220,M0301,1
Student220,M0302,1
Student220,M0304,1
Student220,M0305,1
Student220,M0306,1
Student221,D0001,1
Student221,D0002,1
Student221,D0003,1
Student221,D0005,1
Student221,D0006,1
Student221,M0003,1
Student221,M0005,0
Student221,M0009,1
Student221,M0014,1
Student221,M0015,1
Student221,M0017,0
Student221,M0019,1
Student221,M0023,0
Student221,M0024,0
Student221,M0026,1
Student221,M0027,1
Student221,M0029,0
Student221,M0030,1
Student221,M0031,0
Student221,M0039,1
Student221,M0043,0
Student221,M0301,0
Student221,M0302,0
Student221,M0304,0
Student221,M0305,0
Student221,M0306,1
Student222,D0001,1
Student222,D0002,1
Student222,D0003,1
Student222,D0005,1
Student222,D0006,0
Student222,M0003,0
Student222,M0005,0
Student222,M0009,0
Student222,M0014,1
Student222,M0015,1
Student222,M0017,1
Student222,M0019,1
Student222,M0023,0
Student222,M0024,1
Student222,M0026,1
Student222,M0027,1
Student222,M0029,0
Student222,M0030,1
Student222,M0031,0
Student222,M0039,1
Student222,M0043,1
Student222,M0301,0
Student222,M0302,0
Student222,M0304,0
Student222,M0305,0
Student222,M0306,0
Student223,D0001,1
Student223,D0002,1
Student223,D0003,1
Student223,D0005,1
Student223,D0006,1
Student223,M0003,1
Student223,M0005,1
Student223,M0009,1
Student223,M0014,1
Student223,M0015,1
Student223,M0017,1
Student223,M0019,1
Student223,M0023,0
Student223,M0024,1
Student223,M0026,1
Student223,M0027,1
Student223,M0029,1
Student223,M0030,0
Student223,M0031,1
Student223,M0039,1
Student223,M0043,1
Student223,M0301,1
Student223,M0302,1
Student223,M0304,1
Student223,M0305,1
Student223,M0306,1
Student224,D0001,1
Student224,D0002,1
Student224,D0003,1
Student224,D0005,1
Student224,D0006,1
Student224,M0003,1
Student224,M0005,0
Student224,M0009,1
Student224,M0014,1
Student224,M0015,1
Student224,M0017,1
Student224,M0019,0
Student224,M0023,0
Student224,M0024,1
Student224,M0026,1
Student224,M0027,1
Student224,M0029,1
Student224,M0030,0
Student224,M0031,1
Student224,M0039,1
Student224,M0043,0
Student224,M0301,1
Student224,M0302,1
Student224,M0304,1
Student224,M0305,1
Student224,M0306,1
Student225,D0001,1
Student225,D0002,1
Student225,D0003,1
Student225,D0005,1
Student225,D0006,1
Student225,M0003,1
Student225,M0005,0
Student225,M0009,0
Student225,M0014,1
Student225,M0015,1
Student225,M0017,1
Student225,M0019,1
Student225,M0023,1
Student225,M0024,1
Student225,M0026,1
Student225,M0027,1
Student225,M0029,0
Student225,M0030,0
Student225,M0031,1
Student225,M0039,1
Student225,M0043,0
Student225,M0301,0
Student225,M0302,0
Student225,M0304,0
Student225,M0305,1
Student225,M0306,0
Student226,D0001,1
Student226,D0002,0
Student226,D0003,1
Student226,D0005,1
Student226,D0006,1
Student226,M0003,1
Student226,M0005,0
Student226,M0009,1
Student226,M0014,1
Student226,M0015,1
Student226,M0017,1
Student226,M0019,1
Student226,M0023,0
Student226,M0024,0
Student226,M0026,1
Student226,M0027,1
Student226,M0029,1
Student226,M0030,1
Student226,M0031,0
Student226,M0039,1
Student226,M0043,1
Student226,M0301,1
Student226,M0302,1
Student226,M0304,1
Student226,M0305,1
Student226,M0306,1
Student227,M0001,1
Student227,M0002,1
Student227,M0003,1
Student227,M0005,1
Student227,M0006,1
Student227,M0009,1
Student227,M0013,1
Student227,M0015,1
Student227,M0016,1
Student227,M0017,1
Student227,M0019,1
Student227,M0021,0
Student227,M0024,1
Student227,M0027,1
Student227,M0028,1
Student227,M0029,1
Student227,M0030,1
Student227,M0031,1
Student227,M0037,0
Student227,M0041,0
Student227,M0042,1
Student227,M0045,1
Student227,M0046,1
Student227,M0301,1
Student227,M0302,1
Student227,M0303,1
Student227,M0306,1
Student228,M0001,0
Student228,M0002,1
Student228,M0003,0
Student228,M0005,1
Student228,M0006,1
Student228,M0009,1
Student228,M0013,0
Student228,M0015,1
Student228,M0016,0
Student228,M0017,1
Student228,M0019,1
Student228,M0021,1
Student228,M0024,0
Student228,M0027,0
Student228,M0028,1
Student228,M0029,1
Student228,M0030,0
Student228,M0031,1
Student228,M0037,0
Student228,M0041,1
Student228,M0042,1
Student228,M0045,1
Student228,M0046,1
Student228,M0301,1
Student228,M0302,1
Student228,M0303,1
Student228,M0306,1
Student229,M0001,1
Student229,M0002,1
Student229,M0003,0
Student229,M0005,1
Student229,M0006,0
Student229,M0009,1
Student229,M0013,0
Student229,M0015,1
Student229,M0016,0
Student229,M0017,1
Student229,M0019,1
Student229,M0021,0
Student229,M0024,1
Student229,M0027,1
Student229,M0028,1
Student229,M0029,1
Student229,M0030,1
Student229,M0031,1
Student229,M0037,0
Student229,M0041,0
Student229,M0042,1
Student229,M0045,0
Student229,M0046,0
Student229,M0301,0
Student229,M0302,0
Student229,M0303,1
Student229,M0306,1
Student230,M0001,1
Student230,M0002,1
Student230,M0003,1
Student230,M0005,0
Student230,M0006,1
Student230,M0009,1
Student230,M0013,1
Student230,M0015,1
Student230,M0016,1
Student230,M0017,0
Student230,M0019,1
Student230,M0021,0
Student230,M0024,0
Student230,M0027,1
Student230,M0028,1
Student230,M0029,1
Student230,M0030,0
Student230,M0031,1
Student230,M0037,1
Student230,M0041,1
Student230,M0042,1
Student230,M0045,1
Student230,M0046,1
Student230,M0301,0
Student230,M0302,0
Student230,M0303,0
Student230,M0306,0
Student231,M0001,1
Student231,M0002,1
Student231,M0003,1
Student231,M0005,0
Student231,M0006,1
Student231,M0009,0
Student231,M0013,1
Student231,M0015,1
Student231,M0016,1
Student231,M0017,1
Student231,M0019,1
Student231,M0021,1
Student231,M0024,1
Student231,M0027,0
Student231,M0028,0
Student231,M0029,1
Student231,M0030,1
Student231,M0031,1
